Abilities,Name,Pokedex Number,Stat,Type1,Type2,Against Bug,Against Dark,Against Dragon,Against Electric,Against Fairy,Against Fight,Against Fire,Against Flying,Against Ghost,Against Grass,Against Ground,Against Ice,Against Normal,Against Poison,Against Psychic,Against Rock,Against Steel,Against Water,Base Total,Capture Rate,Generation,Height M,Is Legendary,Percentage Male,Value,Weight Kg
"['Sand Veil', 'Water Absorb']",Cacnea,331,Hp,grass,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,335,190,3,0.4,0,50,50,51.3
"['Sand Veil', 'Water Absorb']",Cacnea,331,Sp Attack,grass,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,335,190,3,0.4,0,50,85,51.3
"['Sand Veil', 'Water Absorb']",Cacnea,331,Sp Defense,grass,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,335,190,3,0.4,0,50,40,51.3
"['Sand Veil', 'Water Absorb']",Cacnea,331,Speed,grass,,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,335,190,3,0.4,0,50,35,51.3
"['Sand Veil', 'Water Absorb']",Cacturne,332,Attack,grass,dark,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,475,60,3,1.3,0,50,115,77.4
"['Sand Veil', 'Water Absorb']",Cacturne,332,Defense,grass,dark,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,475,60,3,1.3,0,50,60,77.4
"['Sand Veil', 'Water Absorb']",Cacturne,332,Hp,grass,dark,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,475,60,3,1.3,0,50,70,77.4
"['Sand Veil', 'Water Absorb']",Cacturne,332,Sp Attack,grass,dark,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,475,60,3,1.3,0,50,115,77.4
"['Sand Veil', 'Water Absorb']",Cacturne,332,Sp Defense,grass,dark,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,475,60,3,1.3,0,50,60,77.4
"['Sand Veil', 'Water Absorb']",Cacturne,332,Speed,grass,dark,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,475,60,3,1.3,0,50,55,77.4
"['Natural Cure', 'Cloud Nine']",Swablu,333,Attack,normal,flying,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,310,255,3,0.4,0,50,40,1.2
"['Natural Cure', 'Cloud Nine']",Swablu,333,Defense,normal,flying,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,310,255,3,0.4,0,50,60,1.2
"['Natural Cure', 'Cloud Nine']",Swablu,333,Hp,normal,flying,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,310,255,3,0.4,0,50,45,1.2
"['Natural Cure', 'Cloud Nine']",Swablu,333,Sp Attack,normal,flying,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,310,255,3,0.4,0,50,40,1.2
"['Natural Cure', 'Cloud Nine']",Swablu,333,Sp Defense,normal,flying,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,310,255,3,0.4,0,50,75,1.2
"['Natural Cure', 'Cloud Nine']",Swablu,333,Speed,normal,flying,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,310,255,3,0.4,0,50,50,1.2
"['Natural Cure', 'Cloud Nine']",Altaria,334,Attack,dragon,flying,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,590,45,3,1.1,0,50,110,20.6
"['Natural Cure', 'Cloud Nine']",Altaria,334,Defense,dragon,flying,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,590,45,3,1.1,0,50,110,20.6
"['Natural Cure', 'Cloud Nine']",Altaria,334,Hp,dragon,flying,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,590,45,3,1.1,0,50,75,20.6
"['Natural Cure', 'Cloud Nine']",Altaria,334,Sp Attack,dragon,flying,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,590,45,3,1.1,0,50,110,20.6
"['Natural Cure', 'Cloud Nine']",Altaria,334,Sp Defense,dragon,flying,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,590,45,3,1.1,0,50,105,20.6
"['Natural Cure', 'Cloud Nine']",Altaria,334,Speed,dragon,flying,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,590,45,3,1.1,0,50,80,20.6
"['Immunity', 'Toxic Boost']",Zangoose,335,Attack,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,458,90,3,1.3,0,50,115,40.3
"['Immunity', 'Toxic Boost']",Zangoose,335,Defense,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,458,90,3,1.3,0,50,60,40.3
"['Immunity', 'Toxic Boost']",Zangoose,335,Hp,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,458,90,3,1.3,0,50,73,40.3
"['Immunity', 'Toxic Boost']",Zangoose,335,Sp Attack,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,458,90,3,1.3,0,50,60,40.3
"['Immunity', 'Toxic Boost']",Zangoose,335,Sp Defense,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,458,90,3,1.3,0,50,60,40.3
"['Immunity', 'Toxic Boost']",Zangoose,335,Speed,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,458,90,3,1.3,0,50,90,40.3
"['Shed Skin', 'Infiltrator']",Seviper,336,Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,458,90,3,2.7,0,50,100,52.5
"['Shed Skin', 'Infiltrator']",Seviper,336,Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,458,90,3,2.7,0,50,60,52.5
"['Shed Skin', 'Infiltrator']",Seviper,336,Hp,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,458,90,3,2.7,0,50,73,52.5
"['Shed Skin', 'Infiltrator']",Seviper,336,Sp Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,458,90,3,2.7,0,50,100,52.5
"['Shed Skin', 'Infiltrator']",Seviper,336,Sp Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,458,90,3,2.7,0,50,60,52.5
"['Shed Skin', 'Infiltrator']",Seviper,336,Speed,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,458,90,3,2.7,0,50,65,52.5
['Levitate'],Lunatone,337,Attack,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1,0,0,55,168
['Levitate'],Lunatone,337,Defense,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1,0,0,65,168
['Levitate'],Lunatone,337,Hp,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1,0,0,90,168
['Levitate'],Lunatone,337,Sp Attack,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1,0,0,95,168
['Levitate'],Lunatone,337,Sp Defense,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1,0,0,85,168
['Levitate'],Lunatone,337,Speed,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1,0,0,70,168
['Levitate'],Solrock,338,Attack,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1.2,0,0,95,154
['Levitate'],Solrock,338,Defense,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1.2,0,0,85,154
['Levitate'],Solrock,338,Hp,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1.2,0,0,90,154
['Levitate'],Solrock,338,Sp Attack,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1.2,0,0,55,154
['Levitate'],Solrock,338,Sp Defense,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1.2,0,0,65,154
['Levitate'],Solrock,338,Speed,rock,psychic,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,460,45,3,1.2,0,0,70,154
"['Oblivious', 'Anticipation', 'Hydration']",Barboach,339,Attack,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,288,190,3,0.4,0,50,48,1.9
"['Oblivious', 'Anticipation', 'Hydration']",Barboach,339,Defense,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,288,190,3,0.4,0,50,43,1.9
"['Oblivious', 'Anticipation', 'Hydration']",Barboach,339,Hp,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,288,190,3,0.4,0,50,50,1.9
"['Oblivious', 'Anticipation', 'Hydration']",Barboach,339,Sp Attack,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,288,190,3,0.4,0,50,46,1.9
"['Oblivious', 'Anticipation', 'Hydration']",Barboach,339,Sp Defense,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,288,190,3,0.4,0,50,41,1.9
"['Oblivious', 'Anticipation', 'Hydration']",Barboach,339,Speed,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,288,190,3,0.4,0,50,60,1.9
"['Oblivious', 'Anticipation', 'Hydration']",Whiscash,340,Attack,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,468,75,3,0.9,0,50,78,23.6
"['Oblivious', 'Anticipation', 'Hydration']",Whiscash,340,Defense,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,468,75,3,0.9,0,50,73,23.6
"['Oblivious', 'Anticipation', 'Hydration']",Whiscash,340,Hp,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,468,75,3,0.9,0,50,110,23.6
"['Oblivious', 'Anticipation', 'Hydration']",Whiscash,340,Sp Attack,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,468,75,3,0.9,0,50,76,23.6
"['Oblivious', 'Anticipation', 'Hydration']",Whiscash,340,Sp Defense,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,468,75,3,0.9,0,50,71,23.6
"['Oblivious', 'Anticipation', 'Hydration']",Whiscash,340,Speed,water,ground,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,468,75,3,0.9,0,50,60,23.6
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Corphish,341,Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,308,205,3,0.6,0,50,80,11.5
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Corphish,341,Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,308,205,3,0.6,0,50,65,11.5
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Corphish,341,Hp,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,308,205,3,0.6,0,50,43,11.5
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Corphish,341,Sp Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,308,205,3,0.6,0,50,50,11.5
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Corphish,341,Sp Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,308,205,3,0.6,0,50,35,11.5
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Corphish,341,Speed,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,308,205,3,0.6,0,50,35,11.5
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Crawdaunt,342,Attack,water,dark,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,468,155,3,1.1,0,50,120,32.8
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Crawdaunt,342,Defense,water,dark,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,468,155,3,1.1,0,50,85,32.8
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Crawdaunt,342,Hp,water,dark,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,468,155,3,1.1,0,50,63,32.8
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Crawdaunt,342,Sp Attack,water,dark,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,468,155,3,1.1,0,50,90,32.8
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Crawdaunt,342,Sp Defense,water,dark,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,468,155,3,1.1,0,50,55,32.8
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",Crawdaunt,342,Speed,water,dark,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,468,155,3,1.1,0,50,55,32.8
['Levitate'],Baltoy,343,Attack,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,300,255,3,0.5,0,0,40,21.5
['Levitate'],Baltoy,343,Defense,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,300,255,3,0.5,0,0,55,21.5
['Levitate'],Baltoy,343,Hp,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,300,255,3,0.5,0,0,40,21.5
['Levitate'],Baltoy,343,Sp Attack,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,300,255,3,0.5,0,0,40,21.5
['Levitate'],Baltoy,343,Sp Defense,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,300,255,3,0.5,0,0,70,21.5
['Levitate'],Baltoy,343,Speed,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,300,255,3,0.5,0,0,55,21.5
['Levitate'],Claydol,344,Attack,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,500,90,3,1.5,0,0,70,108
['Levitate'],Claydol,344,Defense,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,500,90,3,1.5,0,0,105,108
['Levitate'],Claydol,344,Hp,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,500,90,3,1.5,0,0,60,108
['Levitate'],Claydol,344,Sp Attack,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,500,90,3,1.5,0,0,70,108
['Levitate'],Claydol,344,Sp Defense,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,500,90,3,1.5,0,0,120,108
['Levitate'],Claydol,344,Speed,ground,psychic,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,500,90,3,1.5,0,0,75,108
"['Suction Cups', 'Storm Drain']",Lileep,345,Attack,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,355,45,3,1,0,88.1,41,23.8
"['Suction Cups', 'Storm Drain']",Lileep,345,Defense,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,355,45,3,1,0,88.1,77,23.8
"['Suction Cups', 'Storm Drain']",Lileep,345,Hp,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,355,45,3,1,0,88.1,66,23.8
"['Suction Cups', 'Storm Drain']",Lileep,345,Sp Attack,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,355,45,3,1,0,88.1,61,23.8
"['Suction Cups', 'Storm Drain']",Lileep,345,Sp Defense,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,355,45,3,1,0,88.1,87,23.8
"['Suction Cups', 'Storm Drain']",Lileep,345,Speed,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,355,45,3,1,0,88.1,23,23.8
"['Suction Cups', 'Storm Drain']",Cradily,346,Attack,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,495,45,3,1.5,0,88.1,81,60.4
"['Suction Cups', 'Storm Drain']",Cradily,346,Defense,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,495,45,3,1.5,0,88.1,97,60.4
"['Suction Cups', 'Storm Drain']",Cradily,346,Hp,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,495,45,3,1.5,0,88.1,86,60.4
"['Suction Cups', 'Storm Drain']",Cradily,346,Sp Attack,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,495,45,3,1.5,0,88.1,81,60.4
"['Suction Cups', 'Storm Drain']",Cradily,346,Sp Defense,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,495,45,3,1.5,0,88.1,107,60.4
"['Suction Cups', 'Storm Drain']",Cradily,346,Speed,rock,grass,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,495,45,3,1.5,0,88.1,43,60.4
"['Battle Armor', 'Swift Swim']",Anorith,347,Attack,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,355,45,3,0.7,0,88.1,95,12.5
"['Battle Armor', 'Swift Swim']",Anorith,347,Defense,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,355,45,3,0.7,0,88.1,50,12.5
"['Battle Armor', 'Swift Swim']",Anorith,347,Hp,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,355,45,3,0.7,0,88.1,45,12.5
"['Battle Armor', 'Swift Swim']",Anorith,347,Sp Attack,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,355,45,3,0.7,0,88.1,40,12.5
"['Battle Armor', 'Swift Swim']",Anorith,347,Sp Defense,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,355,45,3,0.7,0,88.1,50,12.5
"['Battle Armor', 'Swift Swim']",Anorith,347,Speed,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,355,45,3,0.7,0,88.1,75,12.5
"['Battle Armor', 'Swift Swim']",Armaldo,348,Attack,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,495,45,3,1.5,0,88.1,125,68.2
"['Battle Armor', 'Swift Swim']",Armaldo,348,Defense,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,495,45,3,1.5,0,88.1,100,68.2
"['Battle Armor', 'Swift Swim']",Armaldo,348,Hp,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,495,45,3,1.5,0,88.1,75,68.2
"['Battle Armor', 'Swift Swim']",Armaldo,348,Sp Attack,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,495,45,3,1.5,0,88.1,70,68.2
"['Battle Armor', 'Swift Swim']",Armaldo,348,Sp Defense,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,495,45,3,1.5,0,88.1,80,68.2
"['Battle Armor', 'Swift Swim']",Armaldo,348,Speed,rock,bug,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,495,45,3,1.5,0,88.1,45,68.2
"['Swift Swim', 'Oblivious', 'Adaptability']",Feebas,349,Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,200,255,3,0.6,0,50,15,7.4
"['Swift Swim', 'Oblivious', 'Adaptability']",Feebas,349,Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,200,255,3,0.6,0,50,20,7.4
"['Swift Swim', 'Oblivious', 'Adaptability']",Feebas,349,Hp,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,200,255,3,0.6,0,50,20,7.4
"['Swift Swim', 'Oblivious', 'Adaptability']",Feebas,349,Sp Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,200,255,3,0.6,0,50,10,7.4
"['Swift Swim', 'Oblivious', 'Adaptability']",Feebas,349,Sp Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,200,255,3,0.6,0,50,55,7.4
"['Swift Swim', 'Oblivious', 'Adaptability']",Feebas,349,Speed,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,200,255,3,0.6,0,50,80,7.4
"['Marvel Scale', 'Competitive', 'Cute Charm']",Milotic,350,Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,540,60,3,6.2,0,50,60,162
"['Marvel Scale', 'Competitive', 'Cute Charm']",Milotic,350,Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,540,60,3,6.2,0,50,79,162
"['Marvel Scale', 'Competitive', 'Cute Charm']",Milotic,350,Hp,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,540,60,3,6.2,0,50,95,162
"['Marvel Scale', 'Competitive', 'Cute Charm']",Milotic,350,Sp Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,540,60,3,6.2,0,50,100,162
"['Marvel Scale', 'Competitive', 'Cute Charm']",Milotic,350,Sp Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,540,60,3,6.2,0,50,125,162
"['Marvel Scale', 'Competitive', 'Cute Charm']",Milotic,350,Speed,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,540,60,3,6.2,0,50,81,162
['Forecast'],Castform,351,Attack,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,420,45,3,0.3,0,50,70,0.8
['Forecast'],Castform,351,Defense,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,420,45,3,0.3,0,50,70,0.8
['Forecast'],Castform,351,Hp,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,420,45,3,0.3,0,50,70,0.8
['Forecast'],Castform,351,Sp Attack,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,420,45,3,0.3,0,50,70,0.8
['Forecast'],Castform,351,Sp Defense,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,420,45,3,0.3,0,50,70,0.8
['Forecast'],Castform,351,Speed,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,420,45,3,0.3,0,50,70,0.8
"['Color Change', 'Protean']",Kecleon,352,Attack,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,440,200,3,1,0,50,90,22
"['Color Change', 'Protean']",Kecleon,352,Defense,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,440,200,3,1,0,50,70,22
"['Color Change', 'Protean']",Kecleon,352,Hp,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,440,200,3,1,0,50,60,22
"['Color Change', 'Protean']",Kecleon,352,Sp Attack,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,440,200,3,1,0,50,60,22
"['Color Change', 'Protean']",Kecleon,352,Sp Defense,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,440,200,3,1,0,50,120,22
"['Color Change', 'Protean']",Kecleon,352,Speed,normal,,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,440,200,3,1,0,50,40,22
"['Insomnia', 'Frisk', 'Cursed Body']",Shuppet,353,Attack,ghost,,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,295,225,3,0.6,0,50,75,2.3
"['Insomnia', 'Frisk', 'Cursed Body']",Shuppet,353,Defense,ghost,,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,295,225,3,0.6,0,50,35,2.3
"['Insomnia', 'Frisk', 'Cursed Body']",Shuppet,353,Hp,ghost,,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,295,225,3,0.6,0,50,44,2.3
"['Insomnia', 'Frisk', 'Cursed Body']",Shuppet,353,Sp Attack,ghost,,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,295,225,3,0.6,0,50,63,2.3
"['Insomnia', 'Frisk', 'Cursed Body']",Shuppet,353,Sp Defense,ghost,,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,295,225,3,0.6,0,50,33,2.3
"['Insomnia', 'Frisk', 'Cursed Body']",Shuppet,353,Speed,ghost,,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,295,225,3,0.6,0,50,45,2.3
"['Insomnia', 'Frisk', 'Cursed Body']",Banette,354,Attack,ghost,,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,555,45,3,1.1,0,50,165,12.5
"['Insomnia', 'Frisk', 'Cursed Body']",Banette,354,Defense,ghost,,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,555,45,3,1.1,0,50,75,12.5
"['Insomnia', 'Frisk', 'Cursed Body']",Banette,354,Hp,ghost,,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,555,45,3,1.1,0,50,64,12.5
"['Insomnia', 'Frisk', 'Cursed Body']",Banette,354,Sp Attack,ghost,,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,555,45,3,1.1,0,50,93,12.5
