Abilities,Name,Pokedex Number,Type,Types1&2 Name,Against Bug,Against Dark,Against Dragon,Against Electric,Against Fairy,Against Fight,Against Fire,Against Flying,Against Ghost,Against Grass,Against Ground,Against Ice,Against Normal,Against Poison,Against Psychic,Against Rock,Against Steel,Against Water,Attack,Base Total,Capture Rate,Defense,Generation,Height M,Hp,Is Legendary,Is Mythic,Is Ultra Beast,Percentage Male,Sp Attack,Sp Defense,Speed,Weight Kg
"['Stench', 'Aftermath', 'Keen Eye']",Skuntank,435,dark,Type2,1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,93,479,60,67,4,1,103,0,0,0,50,71,61,84,38
"['Levitate', 'Heatproof', 'Heavy Metal']",Bronzor,436,steel,Type1,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,24,300,255,86,4,0.5,57,0,0,0,0,24,86,23,60.5
"['Levitate', 'Heatproof', 'Heavy Metal']",Bronzor,436,psychic,Type2,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,24,300,255,86,4,0.5,57,0,0,0,0,24,86,23,60.5
"['Levitate', 'Heatproof', 'Heavy Metal']",Bronzong,437,steel,Type1,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,89,500,90,116,4,1.3,67,0,0,0,0,79,116,33,187
"['Levitate', 'Heatproof', 'Heavy Metal']",Bronzong,437,psychic,Type2,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,89,500,90,116,4,1.3,67,0,0,0,0,79,116,33,187
"['Sturdy', 'Rock Head', 'Rattled']",Bonsly,438,rock,Type1,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,80,290,255,95,4,0.5,50,0,0,0,50,10,45,10,15
"['Sturdy', 'Rock Head', 'Rattled']",Bonsly,438,,Type2,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,80,290,255,95,4,0.5,50,0,0,0,50,10,45,10,15
"['Soundproof', 'Filter', 'Technician']",Mime Jr.,439,psychic,Type1,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,25,310,145,45,4,0.6,20,0,0,0,50,70,90,60,13
"['Soundproof', 'Filter', 'Technician']",Mime Jr.,439,fairy,Type2,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,25,310,145,45,4,0.6,20,0,0,0,50,70,90,60,13
"['Natural Cure', 'Serene Grace', 'Friend Guard']",Happiny,440,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5,220,130,5,4,0.6,100,0,0,0,0,15,65,30,24.4
"['Natural Cure', 'Serene Grace', 'Friend Guard']",Happiny,440,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5,220,130,5,4,0.6,100,0,0,0,0,15,65,30,24.4
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",Chatot,441,normal,Type1,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,65,411,30,45,4,0.5,76,0,0,0,50,92,42,91,1.9
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",Chatot,441,flying,Type2,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,65,411,30,45,4,0.5,76,0,0,0,50,92,42,91,1.9
"['Pressure', 'Infiltrator']",Spiritomb,442,ghost,Type1,1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,92,485,100,108,4,1,50,0,0,0,50,92,108,35,108
"['Pressure', 'Infiltrator']",Spiritomb,442,dark,Type2,1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,92,485,100,108,4,1,50,0,0,0,50,92,108,35,108
"['Sand Veil', 'Rough Skin']",Gible,443,dragon,Type1,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,70,300,45,45,4,0.7,58,0,0,0,50,40,45,42,20.5
"['Sand Veil', 'Rough Skin']",Gible,443,ground,Type2,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,70,300,45,45,4,0.7,58,0,0,0,50,40,45,42,20.5
"['Sand Veil', 'Rough Skin']",Gabite,444,dragon,Type1,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,90,410,45,65,4,1.4,68,0,0,0,50,50,55,82,56
"['Sand Veil', 'Rough Skin']",Gabite,444,ground,Type2,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,90,410,45,65,4,1.4,68,0,0,0,50,50,55,82,56
"['Sand Veil', 'Rough Skin']",Garchomp,445,dragon,Type1,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,170,700,45,115,4,1.9,108,0,0,0,50,120,95,92,95
"['Sand Veil', 'Rough Skin']",Garchomp,445,ground,Type2,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,170,700,45,115,4,1.9,108,0,0,0,50,120,95,92,95
"['Pickup', 'Thick Fat', 'Gluttony']",Munchlax,446,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,85,390,50,40,4,0.6,135,0,0,0,88.1,40,85,5,105
"['Pickup', 'Thick Fat', 'Gluttony']",Munchlax,446,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,85,390,50,40,4,0.6,135,0,0,0,88.1,40,85,5,105
"['Steadfast', 'Inner Focus', 'Prankster']",Riolu,447,fighting,Type1,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,70,285,75,40,4,0.7,40,0,0,0,88.1,35,40,60,20.2
"['Steadfast', 'Inner Focus', 'Prankster']",Riolu,447,,Type2,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,70,285,75,40,4,0.7,40,0,0,0,88.1,35,40,60,20.2
"['Steadfast', 'Inner Focus', 'Justified']",Lucario,448,fighting,Type1,0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,145,625,45,88,4,1.2,70,0,0,0,88.1,140,70,112,54
"['Steadfast', 'Inner Focus', 'Justified']",Lucario,448,steel,Type2,0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,145,625,45,88,4,1.2,70,0,0,0,88.1,140,70,112,54
"['Sand Stream', 'Sand Force']",Hippopotas,449,ground,Type1,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,72,330,140,78,4,0.8,68,0,0,0,50,38,42,32,49.5
"['Sand Stream', 'Sand Force']",Hippopotas,449,,Type2,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,72,330,140,78,4,0.8,68,0,0,0,50,38,42,32,49.5
"['Sand Stream', 'Sand Force']",Hippowdon,450,ground,Type1,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,112,525,60,118,4,2,108,0,0,0,50,68,72,47,300
"['Sand Stream', 'Sand Force']",Hippowdon,450,,Type2,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,112,525,60,118,4,2,108,0,0,0,50,68,72,47,300
"['Battle Armor', 'Sniper', 'Keen Eye']",Skorupi,451,poison,Type1,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,50,330,120,90,4,0.8,40,0,0,0,50,30,55,65,12
"['Battle Armor', 'Sniper', 'Keen Eye']",Skorupi,451,bug,Type2,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,50,330,120,90,4,0.8,40,0,0,0,50,30,55,65,12
"['Battle Armor', 'Sniper', 'Keen Eye']",Drapion,452,poison,Type1,1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,90,500,45,110,4,1.3,70,0,0,0,50,60,75,95,61.5
"['Battle Armor', 'Sniper', 'Keen Eye']",Drapion,452,dark,Type2,1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,90,500,45,110,4,1.3,70,0,0,0,50,60,75,95,61.5
"['Anticipation', 'Dry Skin', 'Poison Touch']",Croagunk,453,poison,Type1,0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,61,300,140,40,4,0.7,48,0,0,0,50,61,40,50,23
"['Anticipation', 'Dry Skin', 'Poison Touch']",Croagunk,453,fighting,Type2,0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,61,300,140,40,4,0.7,48,0,0,0,50,61,40,50,23
"['Anticipation', 'Dry Skin', 'Poison Touch']",Toxicroak,454,poison,Type1,0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,106,490,75,65,4,1.3,83,0,0,0,50,86,65,85,44.4
"['Anticipation', 'Dry Skin', 'Poison Touch']",Toxicroak,454,fighting,Type2,0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,106,490,75,65,4,1.3,83,0,0,0,50,86,65,85,44.4
['Levitate'],Carnivine,455,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,454,200,72,4,1.4,74,0,0,0,50,90,72,46,27
['Levitate'],Carnivine,455,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,454,200,72,4,1.4,74,0,0,0,50,90,72,46,27
"['Swift Swim', 'Storm Drain', 'Water Veil']",Finneon,456,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,49,330,190,56,4,0.4,49,0,0,0,50,49,61,66,7
"['Swift Swim', 'Storm Drain', 'Water Veil']",Finneon,456,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,49,330,190,56,4,0.4,49,0,0,0,50,49,61,66,7
"['Swift Swim', 'Storm Drain', 'Water Veil']",Lumineon,457,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,69,460,75,76,4,1.2,69,0,0,0,50,69,86,91,24
"['Swift Swim', 'Storm Drain', 'Water Veil']",Lumineon,457,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,69,460,75,76,4,1.2,69,0,0,0,50,69,86,91,24
"['Swift Swim', 'Water Absorb', 'Water Veil']",Mantyke,458,water,Type1,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,20,345,25,50,4,1,45,0,0,0,50,60,120,50,65
"['Swift Swim', 'Water Absorb', 'Water Veil']",Mantyke,458,flying,Type2,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,20,345,25,50,4,1,45,0,0,0,50,60,120,50,65
"['Snow Warning', 'Soundproof']",Snover,459,grass,Type1,2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,62,334,120,50,4,1,60,0,0,0,50,62,60,40,50.5
"['Snow Warning', 'Soundproof']",Snover,459,ice,Type2,2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,62,334,120,50,4,1,60,0,0,0,50,62,60,40,50.5
"['Snow Warning', 'Soundproof']",Abomasnow,460,grass,Type1,2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,132,594,60,105,4,2.2,90,0,0,0,50,132,105,30,135.5
"['Snow Warning', 'Soundproof']",Abomasnow,460,ice,Type2,2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,132,594,60,105,4,2.2,90,0,0,0,50,132,105,30,135.5
"['Pressure', 'Pickpocket']",Weavile,461,dark,Type1,2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1,120,510,45,65,4,1.1,70,0,0,0,50,45,85,125,34
"['Pressure', 'Pickpocket']",Weavile,461,ice,Type2,2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1,120,510,45,65,4,1.1,70,0,0,0,50,45,85,125,34
"['Magnet Pull', 'Sturdy', 'Analytic']",Magnezone,462,electric,Type1,0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,70,535,30,115,4,1.2,70,0,0,0,0,130,90,60,180
"['Magnet Pull', 'Sturdy', 'Analytic']",Magnezone,462,steel,Type2,0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,70,535,30,115,4,1.2,70,0,0,0,0,130,90,60,180
"['Own Tempo', 'Oblivious', 'Cloud Nine']",Lickilicky,463,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,85,515,30,95,4,1.7,110,0,0,0,50,80,95,50,140
"['Own Tempo', 'Oblivious', 'Cloud Nine']",Lickilicky,463,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,85,515,30,95,4,1.7,110,0,0,0,50,80,95,50,140
"['Lightningrod', 'Solid Rock', 'Reckless']",Rhyperior,464,ground,Type1,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,140,535,30,130,4,2.4,115,0,0,0,50,55,55,40,282.8
"['Lightningrod', 'Solid Rock', 'Reckless']",Rhyperior,464,rock,Type2,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,140,535,30,130,4,2.4,115,0,0,0,50,55,55,40,282.8
"['Chlorophyll', 'Leaf Guard', 'Regenerator']",Tangrowth,465,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,535,30,125,4,2,100,0,0,0,50,110,50,50,128.6
"['Chlorophyll', 'Leaf Guard', 'Regenerator']",Tangrowth,465,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,535,30,125,4,2,100,0,0,0,50,110,50,50,128.6
"['Motor Drive', 'Vital Spirit']",Electivire,466,electric,Type1,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,123,540,30,67,4,1.8,75,0,0,0,75.4,95,85,95,138.6
"['Motor Drive', 'Vital Spirit']",Electivire,466,,Type2,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,123,540,30,67,4,1.8,75,0,0,0,75.4,95,85,95,138.6
"['Flame Body', 'Vital Spirit']",Magmortar,467,fire,Type1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,95,540,30,67,4,1.6,75,0,0,0,75.4,125,95,83,68
"['Flame Body', 'Vital Spirit']",Magmortar,467,,Type2,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,95,540,30,67,4,1.6,75,0,0,0,75.4,125,95,83,68
"['Hustle', 'Serene Grace', 'Super Luck']",Togekiss,468,fairy,Type1,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,50,545,30,95,4,1.5,85,0,0,0,88.1,120,115,80,38
"['Hustle', 'Serene Grace', 'Super Luck']",Togekiss,468,flying,Type2,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,50,545,30,95,4,1.5,85,0,0,0,88.1,120,115,80,38
"['Speed Boost', 'Tinted Lens', 'Frisk']",Yanmega,469,bug,Type1,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,76,515,30,86,4,1.9,86,0,0,0,50,116,56,95,51.5
"['Speed Boost', 'Tinted Lens', 'Frisk']",Yanmega,469,flying,Type2,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,76,515,30,86,4,1.9,86,0,0,0,50,116,56,95,51.5
"['Leaf Guard', 'Chlorophyll']",Leafeon,470,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,110,525,45,130,4,1,65,0,0,0,88.1,60,65,95,25.5
"['Leaf Guard', 'Chlorophyll']",Leafeon,470,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,110,525,45,130,4,1,65,0,0,0,88.1,60,65,95,25.5
"['Snow Cloak', 'Ice Body']",Glaceon,471,ice,Type1,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,60,525,45,110,4,0.8,65,0,0,0,88.1,130,95,65,25.9
"['Snow Cloak', 'Ice Body']",Glaceon,471,,Type2,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,60,525,45,110,4,0.8,65,0,0,0,88.1,130,95,65,25.9
"['Hyper Cutter', 'Sand Veil', 'Poison Heal']",Gliscor,472,ground,Type1,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,95,510,30,125,4,2,75,0,0,0,50,45,75,95,42.5
"['Hyper Cutter', 'Sand Veil', 'Poison Heal']",Gliscor,472,flying,Type2,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,95,510,30,125,4,2,75,0,0,0,50,45,75,95,42.5
"['Oblivious', 'Snow Cloak', 'Thick Fat']",Mamoswine,473,ice,Type1,1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,130,530,50,80,4,2.5,110,0,0,0,50,70,60,80,291
"['Oblivious', 'Snow Cloak', 'Thick Fat']",Mamoswine,473,ground,Type2,1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,130,530,50,80,4,2.5,110,0,0,0,50,70,60,80,291
"['Adaptability', 'Download', 'Analytic']",Porygon-Z,474,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,535,30,70,4,0.9,85,0,0,0,0,135,75,90,34
"['Adaptability', 'Download', 'Analytic']",Porygon-Z,474,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,535,30,70,4,0.9,85,0,0,0,0,135,75,90,34
"['Steadfast', 'Justified']",Gallade,475,psychic,Type1,1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,165,618,45,95,4,1.6,68,0,0,0,100,65,115,110,52
"['Steadfast', 'Justified']",Gallade,475,fighting,Type2,1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,165,618,45,95,4,1.6,68,0,0,0,100,65,115,110,52
"['Sturdy', 'Magnet Pull', 'Sand Force']",Probopass,476,rock,Type1,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,55,525,60,145,4,1.4,60,0,0,0,50,75,150,40,340
"['Sturdy', 'Magnet Pull', 'Sand Force']",Probopass,476,steel,Type2,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,55,525,60,145,4,1.4,60,0,0,0,50,75,150,40,340
"['Pressure', 'Frisk']",Dusknoir,477,ghost,Type1,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,100,525,45,135,4,2.2,45,0,0,0,50,65,135,45,106.6
"['Pressure', 'Frisk']",Dusknoir,477,,Type2,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,100,525,45,135,4,2.2,45,0,0,0,50,65,135,45,106.6
"['Snow Cloak', 'Cursed Body']",Froslass,478,ice,Type1,0.5,2,1,1,1,0,2,1,2,1,1,0.5,0,0.5,1,2,2,1,80,480,75,70,4,1.3,70,0,0,0,0,80,70,110,26.6
"['Snow Cloak', 'Cursed Body']",Froslass,478,ghost,Type2,0.5,2,1,1,1,0,2,1,2,1,1,0.5,0,0.5,1,2,2,1,80,480,75,70,4,1.3,70,0,0,0,0,80,70,110,26.6
['Levitate'],Rotom,479,electric,Type1,0.5,2,1,0.5,1,0,1,0.5,2,1,2,1,0,0.5,1,1,0.5,1,65,520,45,107,4,0.3,50,0,0,0,0,105,107,86,0.3
['Levitate'],Rotom,479,ghost,Type2,0.5,2,1,0.5,1,0,1,0.5,2,1,2,1,0,0.5,1,1,0.5,1,65,520,45,107,4,0.3,50,0,0,0,0,105,107,86,0.3
['Levitate'],Uxie,480,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,75,580,3,130,4,0.3,75,1,0,0,0,75,130,95,0.3
['Levitate'],Uxie,480,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,75,580,3,130,4,0.3,75,1,0,0,0,75,130,95,0.3
['Levitate'],Mesprit,481,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,105,580,3,105,4,0.3,80,1,0,0,0,105,105,80,0.3
['Levitate'],Mesprit,481,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,105,580,3,105,4,0.3,80,1,0,0,0,105,105,80,0.3
['Levitate'],Azelf,482,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,125,580,3,70,4,0.3,75,1,0,0,0,125,70,115,0.3
['Levitate'],Azelf,482,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,125,580,3,70,4,0.3,75,1,0,0,0,125,70,115,0.3
"['Pressure', 'Telepathy']",Dialga,483,steel,Type1,0.5,1,1,0.5,1,2,1,0.5,1,0.25,2,1,0.5,0,0.5,0.5,0.5,0.5,120,680,3,120,4,5.4,100,1,0,0,0,150,100,90,683
"['Pressure', 'Telepathy']",Dialga,483,dragon,Type2,0.5,1,1,0.5,1,2,1,0.5,1,0.25,2,1,0.5,0,0.5,0.5,0.5,0.5,120,680,3,120,4,5.4,100,1,0,0,0,150,100,90,683
"['Pressure', 'Telepathy']",Palkia,484,water,Type1,1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,120,680,3,100,4,4.2,90,1,0,0,0,150,120,100,336
"['Pressure', 'Telepathy']",Palkia,484,dragon,Type2,1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,120,680,3,100,4,4.2,90,1,0,0,0,150,120,100,336
"['Flash Fire', 'Flame Body']",Heatran,485,fire,Type1,0.25,1,0.5,1,0.25,2,1,0.5,1,0.25,4,0.25,0.5,0,0.5,1,0.25,2,90,600,3,106,4,1.7,91,1,0,0,50,130,106,77,430
"['Flash Fire', 'Flame Body']",Heatran,485,steel,Type2,0.25,1,0.5,1,0.25,2,1,0.5,1,0.25,4,0.25,0.5,0,0.5,1,0.25,2,90,600,3,106,4,1.7,91,1,0,0,50,130,106,77,430
['Slow Start'],Regigigas,486,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,160,670,3,110,4,3.7,110,1,0,0,0,80,110,100,420
['Slow Start'],Regigigas,486,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,160,670,3,110,4,3.7,110,1,0,0,0,80,110,100,420
"['Pressure', 'Telepathy', 'Levitate']",Giratina,487,ghost,Type1,0.5,2,2,0.5,2,0,0.5,1,2,0.5,1,2,0,0.5,1,1,1,0.5,120,680,3,100,4,4.5,150,1,0,0,0,120,100,90,750
"['Pressure', 'Telepathy', 'Levitate']",Giratina,487,dragon,Type2,0.5,2,2,0.5,2,0,0.5,1,2,0.5,1,2,0,0.5,1,1,1,0.5,120,680,3,100,4,4.5,150,1,0,0,0,120,100,90,750
['Levitate'],Cresselia,488,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,70,600,3,120,4,1.5,120,1,0,0,0,75,130,85,85.6
['Levitate'],Cresselia,488,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,70,600,3,120,4,1.5,120,1,0,0,0,75,130,85,85.6
['Hydration'],Phione,489,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,80,480,30,80,4,0.4,80,0,1,0,0,80,80,80,3.1
['Hydration'],Phione,489,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,80,480,30,80,4,0.4,80,0,1,0,0,80,80,80,3.1
['Hydration'],Manaphy,490,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,100,600,3,100,4,0.3,100,0,1,0,0,100,100,100,1.4
['Hydration'],Manaphy,490,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,100,600,3,100,4,0.3,100,0,1,0,0,100,100,100,1.4
['Bad Dreams'],Darkrai,491,dark,Type1,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,90,600,3,90,4,1.5,70,0,1,0,0,135,90,125,50.5
['Bad Dreams'],Darkrai,491,,Type2,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,90,600,3,90,4,1.5,70,0,1,0,0,135,90,125,50.5
"['Natural Cure', 'Serene Grace']",Shaymin,492,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,103,600,45,75,4,0.2,100,0,1,0,0,120,75,127,2.1
"['Natural Cure', 'Serene Grace']",Shaymin,492,grass,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,103,600,45,75,4,0.2,100,0,1,0,0,120,75,127,2.1
['Multitype'],Arceus,493,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,120,720,3,120,4,3.2,120,0,1,0,0,120,120,120,320
['Multitype'],Arceus,493,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,120,720,3,120,4,3.2,120,0,1,0,0,120,120,120,320
['Victory Star'],Victini,494,psychic,Type1,1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,100,600,3,100,5,0.4,100,0,1,0,0,100,100,100,4
['Victory Star'],Victini,494,fire,Type2,1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,100,600,3,100,5,0.4,100,0,1,0,0,100,100,100,4
"['Overgrow', 'Contrary']",Snivy,495,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,45,308,45,55,5,0.6,45,0,0,0,88.1,45,55,63,8.1
"['Overgrow', 'Contrary']",Snivy,495,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,45,308,45,55,5,0.6,45,0,0,0,88.1,45,55,63,8.1
"['Overgrow', 'Contrary']",Servine,496,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,60,413,45,75,5,0.8,60,0,0,0,88.1,60,75,83,16
"['Overgrow', 'Contrary']",Servine,496,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,60,413,45,75,5,0.8,60,0,0,0,88.1,60,75,83,16
"['Overgrow', 'Contrary']",Serperior,497,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,75,528,45,95,5,3.3,75,0,0,0,88.1,75,95,113,63
